Givenname,Surname,Streetaddress,City,Zipcode,Country,CountryCode,NationalId,TelephoneCountryCode,Telephone,Birthday,ConsentToContact
Anita,Karlsson,Parktorget 006,Gävle,72243,Sverige,SE,19990803-4910,+46,08-722 862 91,1999-08-03,True
Marit,Nguyen,Nygårdvollen 3F,Jensen,4298,Norge,NO,19870219-3307,+47,19 43 14 71,1987-02-19,True
Carl,Fredriksson,Ängsvägen 0,Ängelholm,62995,Sverige,SE,19481209-7974,+46,08-769 04 67,1948-12-09,True
Torbjørn,Abrahamsen,Moeåsen 64D,Mathisen,8931,Norge,NO,19980708-6057,+47,96 07 14 86,1998-07-08,True
Johan,Johansson,Gengatan 4,Södertälje,26983,Sverige,SE,19420605-2852,+46,+46 (0)86 42 45 03,1942-06-05,True
Christer,Skoglund,Parkgränd 21,Sandviken,22091,Sverige,SE,19990502-5942,+46,08-793 92 71,1999-05-02,True
Andrea,Mcclain,Palmer Way 390,Vanessashire,12903,Danmark,DK,19950523-7198,+45,394-971-6144,1995-05-23,True
Robert,Weber,Burton Square 5214,South Julie,93309,Danmark,DK,19720927-6212,+45,945.577.7095,1972-09-27,True
Frode,Hagen,Sæthergropa 57,Torbjørnhamn,7695,Norge,NO,19991217-2511,+47,91908723,1999-12-17,True
Johannes,Mustonen,Gyldénintie 6,Siuntio,18370,Finland,FI,19720604-466C,+358,+358 41 8738326,1972-06-04,True
Jessica,Parks,Mills Expressway 522,South Terrenceport,32596,Danmark,DK,19691007-9560,+45,852-307-7154x65939,1969-10-07,True
Monika,Kristiansson,Industrigränd 63,Eskilstuna,85853,Sverige,SE,19500424-8580,+46,08-073 953 67,1950-04-24,True
Margareta,Viklund,Industritorget 255,Alingsås,47483,Sverige,SE,19560515-4728,+46,08-410 93 10,1956-05-15,True
Hans,Bengtsson,Furuvägen 9,Sundsvall,80202,Sverige,SE,19980908-1465,+46,+46 (0)808 769 61,1998-09-08,True
Asbjørn,Ahmed,Hanssenjordet 741,Jørgensen,1426,Norge,NO,19981118-0828,+47,22753982,1998-11-18,True
Christopher,Richards,Vanessa Greens 2131,Michaelfort,38236,Danmark,DK,19850115-2475,+45,299.733.7924,1985-01-15,True
Ingrid,Iversen,Fredriksenåsen 8,Einarberg,3836,Norge,NO,19541106-8900,+47,37275963,1954-11-06,True
Robin,Hedström,Furuvägen 286,Malmö,73956,Sverige,SE,19511007-8611,+46,+46 (0)8 928 054 41,1951-10-07,True
Mikael,Nordström,Furugränd 674,Motala,40150,Sverige,SE,19740122-6293,+46,+46 (0)564 294 26,1974-01-22,True
Gunilla,Olofsson,Ängsstigen 001,Linköping,17788,Sverige,SE,19840901-1708,+46,+46 (0)67 05 65 29,1984-09-01,True
Simen,Ahmed,Christensenmarka 3A,Danielborg,5470,Norge,NO,19760818-1932,+47,95372924,1976-08-18,True
Lennart,Ivarsson,Industrigatan 6,Karlskoga,37839,Sverige,SE,19761023-5046,+46,08-940 38 15,1976-10-23,True
Brittney,Bates,Mark Wall 7370,Ashleyton,74694,Danmark,DK,19950202-7213,+45,978.592.6454,1995-02-02,True
Erika,Holmqvist,Stationstorget 65,Kristianstad,50830,Sverige,SE,19730408-6357,+46,009-525 40 55,1973-04-08,True
Erik,Karlsson,Nygatan 486,Lund,30174,Sverige,SE,19961104-7592,+46,08-995 605 95,1996-11-04,True
Anthony,Brooks,Miller Fort 636,Port Joseph,13823,Danmark,DK,20000113-8813,+45,753.460.8438x34840,2000-01-13,True
Margareta,Eriksson,Furuvägen 28,Halmstad,55383,Sverige,SE,19411125-0843,+46,08-21 69 15,1941-11-25,True
Mirjami,Jokinen,Harakkamyllynkatu 27,Uusikaupunki,15456,Finland,FI,19980707-6503,+358,+358779016357,1998-07-07,True
Kerstin,Lindqvist,Skolstigen 5,Västerås,93771,Sverige,SE,19810804-0795,+46,018-026 93 87,1981-08-04,True
Elaine,Reese,Johnson Port 619,Heathtown,47596,Danmark,DK,19720129-8555,+45,729-618-3735x98082,1972-01-29,True
Irene,Sandvik,Kristensengropa 2,Camillaøy,0800,Norge,NO,19470621-2682,+47,14 12 74 85,1947-06-21,True
Karin,Pettersson,Parkgatan 385,Lidköping,63989,Sverige,SE,19540930-1526,+46,+46 (0)02 52 59 17,1954-09-30,True
Anne,Jenssen,Jenssenflata 3,Kjelldal,9803,Norge,NO,19571024-9451,+47,956 04 902,1957-10-24,True
Tom,Paulsen,Ødegårdroa 3,Gretevik,9022,Norge,NO,19930822-9428,+47,49737358,1993-08-22,True
Hanna,Nielsen,Lundstranda 662,Nygård,9240,Norge,NO,19570505-9185,+47,20111101,1957-05-05,True
Sara,Lund,Knutsenplassen 73,Jorunnfjord,5031,Norge,NO,19830412-2292,+47,42 47 88 96,1983-04-12,True
Christopher,Hinton,Janice Isle 989,North Michaelburgh,92512,Danmark,DK,19590720-7368,45,001-839-303-3087x69828,1959-07-20,True
Kristin,Brown,Brown Creek 0547,Williamsmouth,61681,Danmark,DK,19880426-2500,+45,875-791-7055x65753,1988-04-26,True
Jimmy,Andersson,Skoltorget 3,Växjö,49385,Sverige,SE,19650106-7056,+46,08-888 26 53,1965-01-06,True
Kristin,Andreassen,Lundestubben 9D,Alexanderstrøm,7565,Norge,NO,19540421-8585,+47,32 22 74 34,1954-04-21,True
Lennart,Lundgren,Parktorget 29,Örebro,98556,Sverige,SE,19770411-5641,+46,08-91 70 02,1977-04-11,True
Richard,Clark,Hampton Mountain 8123,Port Danafurt,57938,Danmark,DK,19850107-4815,+45,(456)932-1865x985,1985-01-07,True
Tony,Bowers,Gwendolyn Ramp 11401,Olsonfort,83311,Danmark,DK,19690724-1410,+45,001-407-982-4872,1969-07-24,True
Bertil,Knutsson,Backvägen 4,Örnsköldsvik,41132,Sverige,SE,19460628-1737,+46,+46 (0)91 49 44 48,1946-06-28,True
Ingegärd,Eriksson,Trädgårdstorget 21,Skellefteå,54249,Sverige,SE,19840127-1502,+46,08-289 307 61,1984-01-27,True
Mitchell,Wade,Martin Square 2465,Lake Jennifer,14675,Danmark,DK,19811019-9076,+45,001-788-674-7898x039,1981-10-19,True
Astrid,Ruud,Larseneggen 9,Iversen,4529,Norge,NO,19870114-1718,+47,+4743202293,1987-01-14,True
Edward,Cannon,Christopher Plains 8508,South Alejandra,84563,Danmark,DK,19480829-2661,+45,9935232044,1948-08-29,True
Lars,Klasson,Gengatan 0,Borås,90752,Sverige,SE,19650624-3479,+46,+46 (0)070 147 76,1965-06-24,True
Antero,Salomaa,Castréninkatu 0,Vantaa,34619,Finland,FI,19630720-233D,+358,028 501 2197,1963-07-20,True
Robert,Bergström,Industrivägen 666,Nyköping,86785,Sverige,SE,19421219-0375,+46,+46 (0)355 530 60,1942-12-19,True
Elisabeth,Jönsson,Industrigränd 668,Malmö,63428,Sverige,SE,19761016-8262,+47,08-635 741 04,1976-10-16,True
Trine,Larsen,Rønningekra 39,Martinsen,7772,Norge,NO,19520325-8705,+47,54 53 46 33,1952-03-25,True
Rune,Larsson,Strandtorget 07,Sandviken,93145,Sverige,SE,19830226-7960,+46,08-644 793 51,1983-02-26,True
Thomas,Davis,Lauren Shoals 7027,Georgeton,23644,Danmark,DK,19480522-5292,+45,210-233-6321,1948-05-22,True
Marit,Kristensen,Thomassenbakken 97C,Sigurdvær,2056,Norge,NO,19801017-0792,+47,75334689,1980-10-17,True
Siv,Olofsson,Backgatan 9,Borås,16034,Sverige,SE,19590217-6376,+46,08-93 69 23,1959-02-17,True
Kaarlo,Kettunen,Jälsibulevardi 3,Ilomantsi,54447,Finland,FI,19950903-083A,+358,0884941427,1995-09-03,True
Ragnhild,Larsson,Kyrkvägen 232,Falun,29570,Sverige,SE,19560130-1195,+46,08-41 79 27,1956-01-30,True
Diana,Logan,Williams Radial 240,Carneyton,08671,Danmark,DK,19910125-8102,+45,219.732.2010,1991-01-25,True
Harald,Jensen,Nguyenvollen 320,Kristinnes,4277,Norge,NO,19761018-3631,+47,45182514,1976-10-18,True
Barbro,Olsson,Aspgatan 4,Växjö,91485,Sverige,SE,19740928-7357,+46,08-83 26 57,1974-09-28,True
Helene,Madsen,Strømstykket 6,Mortenodden,1196,Norge,NO,19860328-7926,+47,+4752382479,1986-03-28,True
James,Robinson,Edwards Point 929,Ashleybury,33500,Danmark,DK,19460901-2493,+45,001-768-490-7913,1946-09-01,True
Viola,Wallin,Furutorget 04,Örebro,28288,Sverige,SE,19550406-7585,+46,08-284 87 92,1955-04-06,True
Siv,Dahl,Edvardsenhaugen 11,Ødegård,0143,Norge,NO,19481125-5301,+47,65106004,1948-11-25,True
Axel,Claesson,Industrigatan 8,Jönköping,98573,Sverige,SE,19830609-4630,+46,+46 (0)834 635 86,1983-06-09,True
Axel,Persson,Aspgatan 77,Linköping,79118,Sverige,SE,19630323-6140,+46,0707-982 90,1963-03-23,True
Richard,Quinn,Jennings Greens 9975,Cherylburgh,85144,Danmark,DK,19530706-8434,+45,6305667556,1953-07-06,True
Agneta,Eriksson,Strandtorget 0,Örebro,92982,Sverige,SE,19990402-3414,+46,08-750 18 46,1999-04-02,True
Bengt,Skoglund,Skolstigen 368,Karlstad,29994,Sverige,SE,19510419-6188,+46,08-81 24 85,1951-04-19,True
Suvi,Leskinen,Fagottipolku 158,Virrat,98250,Finland,FI,19411002-404L,+358,(+358) 036200571,1941-10-02,True
Matilda,Karlsson,Idrottsgatan 4,Uddevalla,68514,Sverige,SE,19580116-5369,+46,0844-51 35 54,1958-01-16,True
Sigurd,Hagen,Hellandlyngen 6,Einarodden,2982,Norge,NO,19630429-5332,+47,45 25 81 37,1963-04-29,True
Gustaf,Björkman,Furugatan 53,Örebro,60122,Sverige,SE,19661006-1271,+46,08-738 34 78,1966-10-06,True
Karin,Sundberg,Genvägen 90,Motala,27923,Sverige,SE,19410118-5124,+46,08-86 38 02,1941-01-18,True
Pernilla,Norberg,Parkgatan 84,Kalmar,78946,Sverige,SE,19930817-6697,+46,0514-378 00,1993-08-17,True
Birgitta,Carlsson,Strandstigen 65,Nyköping,89992,Sverige,SE,19940527-4704,+46,038-463 90 07,1994-05-27,True
Emil,Pettersson,Ekgränd 3,Östersund,38408,Sverige,SE,19410808-3351,+46,0932-127 27,1941-08-08,True
Stefan,Göransson,Industritorget 16,Varberg,90065,Sverige,SE,19440123-3750,+46,08-435 42 69,1944-01-23,True
Elizabeth,Heath,Kathryn Shoals 748,Oliviaside,64465,Danmark,DK,19930522-6750,+45,607.714.6671,1993-05-22,True
James,Johnson,Baker Crest 79059,Johnsonmouth,12347,Danmark,DK,19760630-6370,+45,001-879-928-4589,1976-06-30,True
Edit,Karlsson,Storstigen 66,Helsingborg,77139,Sverige,SE,19920326-0883,+46,08-650 91 42,1992-03-26,True
Hanna,Svensson,Furuvägen 830,Piteå,54773,Sverige,SE,19820924-1198,+46,0146-022 76,1982-09-24,True
Anders,Josefsson,Strandgränd 754,Uddevalla,17168,Sverige,SE,19910223-0638,+46,08-298 98 24,1991-02-23,True
Helge,Kristiansen,Lieneggen 8A,Andershavn,0979,Norge,NO,20001127-4288,+47,94656969,2000-11-27,True
Christer,Magnusson,Idrottsstigen 8,Västerås,59976,Sverige,SE,19761007-6446,+46,0350-950 07,1976-10-07,True
Göran,Falk,Trädgårdsvägen 76,Örnsköldsvik,98218,Sverige,SE,19761211-1577,+46,08-442 667 21,1976-12-11,True
Simon,Hellström,Skolvägen 9,Södertälje,41701,Sverige,SE,19650318-6066,+46,08-55 05 54,1965-03-18,True
Margareta,Gustafsson,Bäckgatan 754,Trollhättan,89415,Sverige,SE,19700918-4114,+46,08-33 85 42,1970-09-18,True
Tina,Hale,Charles Mill 3462,Sextonberg,67528,Danmark,DK,19701101-0919,+45,001-691-225-7763x161,1970-11-01,True
Hans,Jansson,Skolgränd 637,Karlstad,84218,Sverige,SE,19680115-4829,+46,0448-562 05,1968-01-15,True
Sofia,Näslund,Aspgränd 9,Landskrona,10296,Sverige,SE,19550614-3345,+46,0426-90 70 12,1955-06-14,True
Nils,Gundersen,Arnesengata 868,Torvik,2880,Norge,NO,19960526-4035,+47,+4722111862,1996-05-26,True
Nora,Bakken,Hellandjordet 6,Dageid,7679,Norge,NO,19991009-4450,+47,72233734,1999-10-09,True
Gerd,Olsson,Bäckgatan 697,Borås,77976,Sverige,SE,19520309-1599,+46,08-185 275 04,1952-03-09,True
Reinhold,Gustafsson,Idrottstorget 40,Sundsvall,44396,Sverige,SE,19531014-2972,+46,+46 (0)11 41 72 23,1953-10-14,True
Daniel,Blomqvist,Idrottsgatan 4,Linköping,28964,Sverige,SE,19820920-7616,+46,0497-22 83 44,1982-09-20,True
Nils,Andersson,Fabriksvägen 63,Landskrona,63686,Sverige,SE,19630205-9280,+46,0944-874 16,1963-02-05,True
Alexis,Hill,Johnson Drive 441,Newtonbury,28112,Danmark,DK,19540915-6870,+45,971.640.9871x45805,1954-09-15,True
Angela,Nichols,Herrera Ford 079,North Jeffrey,79008,Danmark,DK,19690504-5529,+45,(205)363-9055,1969-05-04,True
Emily,Rowe,Brian Manor 984,Williamberg,34959,Danmark,DK,19981123-0891,+45,001-574-985-0197,1998-11-23,True
Stein,Paulsen,Lundbråten 476,Aasen,2886,Norge,NO,20000819-5863,+47,47830277,2000-08-19,True
Bo,Karlsson,Backvägen 712,Karlstad,57791,Sverige,SE,19661105-1969,+46,+46 (0)25 93 80 97,1966-11-05,True
Danielle,Chandler,Smith Lights 306,West Frankmouth,58449,Danmark,DK,19740902-7769,+45,494-512-8838x3259,1974-09-02,True
Anna,Boström,Kyrkstigen 36,Luleå,83971,Sverige,SE,19740917-3996,+46,+46 (0)143 931 11,1974-09-17,True
Malin,Haug,Dahlrøa 11,Rønning,1484,Norge,NO,19840128-2141,+47,01587871,1984-01-28,True
Anna,Kristensen,Hauggata 4,Eliassen,3561,Norge,NO,19841014-6053,+47,63799022,1984-10-14,True
Dennis,Andersson,Parkvägen 69,Umeå,12589,Sverige,SE,19440808-9152,+46,08-73 75 26,1944-08-08,True
Ulla,Blom,Aspgränd 4,Södertälje,50507,Sverige,SE,19620316-8147,+46,0484-88 54 74,1962-03-16,True
Andreas,Nilsson,Ektorget 793,Skellefteå,41505,Sverige,SE,19410903-8998,+46,+46 (0)167 599 68,1941-09-03,True
Ariel,Brown,Skinner Turnpike 488,Perrybury,61485,Danmark,DK,19600725-8369,+45,001-986-906-1253x566,1960-07-25,True
Margareta,Olsson,Furugränd 36,Norrköping,44427,Sverige,SE,19620707-9852,+46,022-89 14 58,1962-07-07,True
Aleksi,Salonen,Nils Westermarckin tie 7,Pyhäjoki,22196,Finland,FI,19960914-4899,+358,+358113191876,1996-09-14,True
Erik,Nilsson,Backgränd 335,Lund,48161,Sverige,SE,19680720-6063,+46,08-283 58 23,1968-07-20,True
Maria,Juntunen,Orasbulevardi 011,Pyhäntä,51176,Finland,FI,19561027-248M,+358,0372318081,1956-10-27,True
Jenny,Ekman,Åkergatan 35,Skellefteå,49299,Sverige,SE,19541230-1209,+46,+46 (0)955 131 22,1954-12-30,True
Ida,Hanssen,Edvardsenhaugen 8,Fredrikfjell,8367,Norge,NO,19500321-5014,+47,41916073,1950-03-21,True
Kim,Myklebust,Aunegjerdet 514,Berge,0225,Norge,NO,19951105-0487,+47,+47 68 27 88 33,1995-11-05,True
Ragnhild,Berg,Nytorget 28,Kalmar,49241,Sverige,SE,19720403-5965,+46,+46 (0)36 95 06 83,1972-04-03,True
Laila,Antonsen,Hauglandhagen 07,Gundersen,0213,Norge,NO,19830804-5731,+47,78 35 31 72,1983-08-04,True
Linda,Dahlgren,Parkvägen 40,Sundsvall,46349,Sverige,SE,19650921-0492,+46,08-819 17 23,1965-09-21,True
Eva,Eriksson,Industrigränd 68,Borlänge,15803,Sverige,SE,19470530-3080,+46,08-34 74 62,1947-05-30,False
Karen,Lie,Tveitløkka 64B,Torhelle,0023,Norge,NO,19880606-0116,+47,67 10 91 60,1988-06-06,True
Unni,Moe,Eidehøgda 826,Antonsen,7706,Norge,NO,19840326-6389,+47,91269210,1984-03-26,True
Magdalena,Lind,Ekgränd 466,Halmstad,33164,Danmark,SE,19430301-8337,+46,0068-681 77,1943-03-01,True
Olavi,Pulkkinen,Gadolininpolku 787,Laitila,64498,Finland,FI,19850817-395A,+358,050 246 9203,1985-08-17,True
Eivor,Borg,Björkgränd 809,Örebro,65793,Sverige,SE,19711006-5079,+46,0741-646 15,1971-10-06,True
Tuulikki,Piirainen,Verkkopolku 02,Kolari,51054,Finland,FI,19430527-746F,+358,009 455 6668,1943-05-27,True
Einar,Birkeland,Danielsenrøa 4,Olsen,9202,Norge,NO,19600222-8735,+47,+47 65 00 73 46,1960-02-22,True
Michael,Carter,Kellie Manors 639,Pamelamouth,00616,Danmark,DK,19631222-5812,+45,337.613.1518,1963-12-22,True
Arvid,Larsson,Parkgränd 58,Karlskrona,92847,Sverige,SE,19530110-6605,+46,0868-084 91,1953-01-10,True
Øyvind,Olsen,Bergsvingen 4E,Johannessen,5956,Norge,NO,19710808-9879,+47,48789930,1971-08-08,True
Michelle,Anderson,Chad Gardens 92643,New Michaelstad,03746,Danmark,DK,19751115-0698,+45,216.831.9501x08670,1975-11-15,True
Linnéa,Andersson,Strandgatan 495,Umeå,45126,Sverige,SE,19581207-7790,+46,+46 (0)45 78 26 14,1958-12-07,True
Reidun,Rønning,Moebakken 186,Kristiansand,4206,Norge,NO,19740102-5980,+47,+47 81 12 33 11,1974-01-02,True
Grete,Eriksen,Pedersenmoen 63,Gunnhelle,1012,Norge,NO,19460828-5250,+47,59380062,1946-08-28,True
Turid,Halvorsen,Alikollen 8D,Mariannefjell,0910,Norge,NO,19840105-4873,+47,62 24 11 52,1984-01-05,True
Jeffrey,Glover,Rocha Plains 574,Henrybury,68616,Danmark,DK,19711117-5475,+45,001-295-761-3784x6218,1971-11-17,True
